FECHA PUBLICACIÓN,TIPO MEDIO,MEDIO,IMPORTE,RAZON SOCIAL MEDIO,CAMPAÑA
09/01/2016,MEDIOS GRAFICOS,NOTICIAS URBANAS,36771.88,PRODUCCIONES URBANAS SRL,VOS LO HACES
09/01/2016,MEDIOS VECINALES/GRAFICA,LA TABA,15348.45,COOPERATIVA DE TRABAJO LA TABA ,Adultos Mayores
09/01/2016,WEB,www.noticiasurbanas.com.ar,24200,PRODUCCIONES URBANAS SRL,ADULTOS MAYORES
09/01/2016,RADIO,AM 750,12000,FUNDACION OCTUBRE TRABAJADORES DE EDIFICIOS,DISFRUTE
09/01/2016,WEB,www.soudtravel.com,5000,SOUDTRAVEL,ADULTOS MAYORES
09/01/2016,WEB,www.planetajoy.com,21780,TOUGH MATCH SRL,ADULTOS MAYORES
09/01/2016,TV,360 TV,12000,ELECTROINGENIERIA SA,DISFRUTE
09/01/2016,MEDIOS GRAFICOS,TEATRO COLON,43870,VOCACION SRL,DISFRUTE
09/01/2016,RADIO,FM 107.1 Radio Pan y Trabajo,8350,ARZOBISPADO DE BUENOS AIRES CENTRO TELEVISIVO ARQUIDIOCESANO- RADIO FM 107.1,DISFRUTE
09/01/2016,TV,360 TV,10000,ELECTROINGENIERIA SA,DISFRUTE
09/01/2016,WEB,www.vivobaires.com,18150,VOCACION SRL ,ADULTOS MAYORES
09/01/2016,TV,TV PUBLICA,11385,RADIO Y TELEVISION ARGENTINA S.E.,ECOPARQUE
09/01/2016,TV,TV PUBLICA,4140,RADIO Y TELEVISION ARGENTINA S.E.,ECOPARQUE
09/01/2016,RADIO,AM 690,5000,RADIO Y TELEVISION ARGENTINA S.E.,DISFRUTE
09/01/2016,WEB,www.pastoraldigital.com,13800,ARZOBISPADO DE BUENOS AIRES CENTRO TELEVISIVO ARQUIDIOCESANO- RADIO FM 107.1,ADULTOS MAYORES
09/02/2016,VIA PUBLICA,Varios formatos,151250,VIA WALL S.A.,PARTICIPACION CIUDADANA
09/02/2016,VIA PUBLICA,Gdes. Formatos,166260.41,S&C CONSTRUCCIONES Y SERVICIOS SRL,ADULTOS MAYORES
09/02/2016,VIA PUBLICA,Gdes. Formatos,182044.5,VOL 15 S.A.,ADULTOS MAYORES
09/02/2016,VIA PUBLICA,Estatic Light/Classic/Super/UP Subtes,210540,ESTATIC S.A.,PARTICIPACION CIUDADANA
09/02/2016,VIA PUBLICA,Sextuples,242000,VISIVA ARGENTINA S.A.,CIUDAD VERDE
09/02/2016,VIA PUBLICA,Gdes. Formatos,254100,Y MAS ALLA S.R.L.,ADULTOS MAYORES
09/02/2016,VIA PUBLICA,Andenes Subtes,337677.12,ESTATIC S.A.,SUBTE
09/02/2016,VIA PUBLICA,Gdes. Formatos,393168,UMBRA S.A.,ADULTOS MAYORES
09/02/2016,VIA PUBLICA,Vagones de Subtes/Trenes,418418,ESTATIC S.A.,PARTICIPACION CIUDADANA
09/02/2016,VIA PUBLICA,Estatic Light/Classic/Super/UP Subtes,424855.2,ESTATIC S.A.,ADULTOS MAYORES
09/02/2016,VIA PUBLICA,Mupis estáticos,447184.24,VIA SHOPPING SA,Bicentenario
09/02/2016,VIA PUBLICA,Estatic Light/Classic/Super/UP Subtes,449532.67,ESTATIC S.A.,PARTICIPACION CIUDADANA
09/02/2016,VIA PUBLICA,Estatic Light/Classic/Super/UP Subtes,455864.11,ESTATIC S.A.,PARTICIPACION CIUDADANA
09/02/2016,VIA PUBLICA,Lunetas Colectivos,475130,CARLOS A. GIROLA Y ASOCIADOS S.R.L.,ADULTOS MAYORES
09/02/2016,VIA PUBLICA,Gdes. Formatos,479820,P+D IDEAS CREATIVAS SRL,ADULTOS MAYORES
09/02/2016,VIA PUBLICA,Gdes. Formatos,632936,DELFINO MAGNUS S.R.L.,ADULTOS MAYORES
09/02/2016,TV,AMERICA TV ,190000,AMERICA TV SA,DISFRUTE
09/02/2016,WEB,www.facebook.com,5904.05,FACEBOOK,PEQUEÑOS EMPRENDEDORES
09/02/2016,TV,CANAL 13,314600,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/02/2016,TV,TELEFE,661870,TELEVISION FEDERAL S.A.,AGENDA CULTURAL
09/02/2016,VIA PUBLICA,Carteleras especiales,72189.1,FORWORK S.R.L,ADULTOS MAYORES
09/03/2016,TV,TyC Sports,250000,TELE RED IMAGEN S.A ,ADULTOS MAYORES
09/03/2016,MEDIOS GRAFICOS,PERFIL,39573.07,EDITORIAL PERFIL S.A.,OPERATIVO FISCALIZACION AGIP
09/03/2016,TV,CANAL 13,716320,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/04/2016,TV,AMERICA TV ,212355,AMERICA TV SA,DISFRUTE
09/04/2016,TV,AMERICA TV ,250000,AMERICA TV SA,DISFRUTE
09/04/2016,RADIO,FM LATE 93.1,55000,GRUPO EL SOL,DISFRUTE
09/04/2016,TV,CANAL 13,157179,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/04/2016,TV,TELEFE,484000,TELEVISION FEDERAL S.A.,ADULTOS MAYORES
09/05/2016,VIA PUBLICA,Sextuples,749781.96,AD-POINT S.A.,CIUDAD VERDE
09/05/2016,VIA PUBLICA,Gdes. Formatos,96679,GRUPO COMUNICARTE SRL,ADULTOS MAYORES
09/05/2016,VIA PUBLICA,Carteleras dobles,114224,AD-POINT S.A.,CIUDAD VERDE
09/05/2016,VIA PUBLICA,Gdes. Formatos,174766,VIACART S.A.,ADULTOS MAYORES
09/05/2016,VIA PUBLICA,Sextuples,181500,CARLOS A. GIROLA Y ASOCIADOS S.R.L.,BA CELEBRA
09/05/2016,VIA PUBLICA,Gdes. Formatos,264990,BARRA 03 S.A.,ADULTOS MAYORES
09/05/2016,RADIO,LA RED,348915.6,RED CELESTE Y BLANCA SA,DISFRUTE
09/05/2016,WEB,www.facebook.com,34099.23,FACEBOOK,ACADEMIA BA EMPRENDE
09/05/2016,WEB,www.loganmedia.com,12099.95,LOGAN LATINOAMERICA EVERYTHING MOBILE MARKETING COMPANY,CAMPAÑAS VARIAS
09/05/2016,MEDIOS GRAFICOS,BANK MAGAZINE,20000,DEVICOM SA,VOS LO HACES
09/05/2016,MEDIOS GRAFICOS,PERIODICO PERU 160,6000,SONICH ALEJANDRO PEDRO ,ECOPARQUE
09/06/2016,MEDIOS GRAFICOS,CLARIN,133772.76,ARTE GRAFICO EDITORIAL ARGENTINO SA,OPERATIVO FISCAL AGIP
09/06/2016,MEDIOS GRAFICOS,LA PRENSA,84412.44,EDITORIAL LA CAPITAL SA,OPERATIVO FISCALIZACION AGIP
09/06/2016,VIA PUBLICA,Sextuples,60500,E.M. SERVICIOS PUBLICITARIOS S.A.,ECOPARQUE: VOTACIÓN PARTICIPACIÓN CIUDADANA
09/06/2016,VIA PUBLICA,Gdes. Formatos,142265.24,KARINA ALEJANDRA HAJMI,ADULTOS MAYORES
09/06/2016,VIA PUBLICA,Sextuples,484000,VISIVA ARGENTINA S.A.,CIUDAD VERDE
09/06/2016,WEB,www.facebook.com,4871.46,FACEBOOK,SEMINARIO DE DISEÑO Y NEGOCIOS
09/06/2016,TV,CANAL 13,242000,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/06/2016,TV,CANAL 13,169400,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/06/2016,TV,CANAL 13,943800,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/07/2016,VIA PUBLICA,Gdes. Formatos,61347,IN KUESTO MEDIA S.A.,ADULTOS MAYORES
09/07/2016,VIA PUBLICA,Gdes. Formatos,156348,PC PUBLICIDAD S.A.,ADULTOS MAYORES
09/07/2016,VIA PUBLICA,Sextuples,280363.04,ESTATIC S.A.,Bicentenario
09/07/2016,VIA PUBLICA,Gdes. Formatos,293770,LATIN OUTDOOR S.A.,ADULTOS MAYORES
09/07/2016,VIA PUBLICA,Gdes. Formatos,307340,PUBLICARTEL S.A.,ADULTOS MAYORES
09/07/2016,VIA PUBLICA,Gdes. Formatos,384780,DOBILA PUBLICIDAD SA,ADULTOS MAYORES
09/07/2016,VIA PUBLICA,Lunetas Colectivos,473110,MEDIA 500 SA,PARTICIPACION CIUDADANA
09/07/2016,VIA PUBLICA,Varios Formatos,474246,PUBLICIDAD SARMIENTO SOCIEDAD ANONIMA,PARTICIPACION CIUDADANA
09/07/2016,VIA PUBLICA,Gdes. Formatos,573884,PUBLICIDAD SARMIENTO SOCIEDAD ANONIMA,ADULTOS MAYORES
09/07/2016,TV,CANAL 13,718740,ARTE RADIOTELEVISIVO ARGENTINO S.A.,ECOPARQUE
09/08/2016,RADIO,CONTINENTAL,267797.2,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,ECOPARQUE
09/08/2016,RADIO,DEL PLATA,89443.2,RADIODIFUSORA DEL PLATA SA,ECOPARQUE
09/08/2016,RADIO,FM BLUE 100.7,74040.38,RADIO LIBERTAD SA ,ECOPARQUE
09/08/2016,TV,CANAL 26,602199.58,EVENTOS PRODUCCIONES SA,ECOPARQUE
09/08/2016,VIA PUBLICA,Sextuples,158268.22,AD-POINT S.A.,TC 2000- Circuito Callejero
09/08/2016,VIA PUBLICA,Varios Formatos,649891,PUBLICIDAD SARMIENTO SOCIEDAD ANONIMA,PARTICIPACION CIUDADANA
09/08/2016,TV,AMERICA 24,291089.7,AMERICA TV SA,ECOPARQUE
09/08/2016,TV,AMERICA TV ,1006236,AMERICA TV SA,ECOPARQUE
09/08/2016,TV,AMERICA TV ,2046775.5,AMERICA TV SA,ECOPARQUE
09/08/2016,TV,CN23,65830.05,BALKBRUG S.A.,ECOPARQUE
09/08/2016,RADIO,AM 1220  CADENA ECO,21896.16,CADENA DE RADIO ECO S.A.,ECOPARQUE
09/08/2016,RADIO,AM 1070 - EL MUNDO -,22535.04,Fio Fio Producciones S.A,ECOPARQUE
09/08/2016,RADIO,BIT BOX,30250,ULTRABIT S.A.,ECOPARQUE
09/08/2016,RADIO,AM 1420,30298.4,AFAKOT SA,DISFRUTE
09/08/2016,RADIO,FM 89.90 RCV,78795.2,ENDEMOL ARGENTINA S.A.,ECOPARQUE
09/08/2016,RADIO,FM 92.1 Vorterix,98367.39,VORTERIX SA,ECOPARQUE
09/08/2016,RADIO,RADIO 10,116160,VOTIONIS S.A.,ECOPARQUE
09/08/2016,RADIO,POP,177724.8,VOTIONIS S.A.,ECOPARQUE
09/08/2016,RADIO,METRO,182952,RADIODIFUSORA METRO S.A. ,ECOPARQUE
09/08/2016,RADIO,AM BELGRANO  La 950 ,193135.36,RADIO LIBERTAD SA /FOUR EMOTION SRL,ECOPARQUE
09/08/2016,TV,CANAL 9,2194966.62,TELEARTE SOCIEDAD ANÓNIMA EMPRESA DE RADIO Y TELEVISIÓN,ECOPARQUE
09/08/2016,TV,C5N,301380.75,TELEPIU SA,ECOPARQUE
09/08/2016,TV,CANAL 13,628897.5,ARTE RADIOTELEVISIVO ARGENTINO S.A.,ECOPARQUE
09/08/2016,TV,CANAL 13,849420,ARTE RADIOTELEVISIVO ARGENTINO S.A.,ECOPARQUE
09/08/2016,TV,CANAL 13,914760,ARTE RADIOTELEVISIVO ARGENTINO S.A.,ECOPARQUE
09/08/2016,TV,TN,279166.78,ARTE RADIOTELEVISIVO ARGENTINO S.A.,ECOPARQUE
09/08/2016,TV,TELEFE,97526,TELEVISION FEDERAL S.A.,ECOPARQUE
09/08/2016,TV,TELEFE,661870,TELEVISION FEDERAL S.A.,AGENDA CULTURAL
09/08/2016,TV,TELEFE,2300164.02,TELEVISION FEDERAL S.A.,ECOPARQUE
09/08/2016,TV,TELEFE,2366190.09,TELEVISION FEDERAL S.A.,ECOPARQUE
09/08/2016,RADIO,MITRE,242774.4,RADIO MITRE S.A.,ECOPARQUE
09/08/2016,RADIO,FM 100,297030.8,RADIO MITRE S.A.,ECOPARQUE
09/08/2016,MEDIOS GRAFICOS,NOTICIAS URBANAS,36771.88,PRODUCCIONES URBANAS SRL,NOCHE DE LOS TEATROS
09/08/2016,RADIO,AM 750,68786.08,FUNDACION OCTUBRE TRABAJADORES DE EDIFICIOS,ECOPARQUE
09/08/2016,TV,CRÓNICA TV,343378.04,ALTA DENSIDAD SRL,ECOPARQUE
09/08/2016,TV,TV PUBLICA,206747.19,RADIO Y TELEVISION ARGENTINA S.E.,ECOPARQUE
09/08/2016,TV,360 TV,78930.72,ELECTROINGENIERIA SA,ECOPARQUE
09/09/2016,MEDIOS GRAFICOS,LA PRENSA,84412.44,EDITORIAL LA CAPITAL SA,OPERATIVO FISCALIZACION AGIP
09/09/2016,VIA PUBLICA,Sextuples,48400,AD-POINT S.A.,Calendario de cultos
09/09/2016,VIA PUBLICA,Impresión / Producción,64916.7,VIA GRAPHIC S.A.,ADULTOS MAYORES
09/09/2016,VIA PUBLICA,Gdes. Formatos,210037.85,Percepción Medios y Comunicación S.A.,ADULTOS MAYORES
09/09/2016,VIA PUBLICA,GdesFormatos/Medios/Leds,1386837,LATIN AMERICAN COMMUNICATION S.A.,ADULTOS MAYORES
09/09/2016,RADIO,AM 1450 El Sol,55000,GRUPO EL SOL,DISFRUTE
09/09/2016,TV,CANAL 9,1485824.34,TELEARTE SOCIEDAD ANÓNIMA EMPRESA DE RADIO Y TELEVISIÓN,DISFRUTE
09/09/2016,TV,CANAL 13,735075,ARTE RADIOTELEVISIVO ARGENTINO S.A.,ECOPARQUE
09/10/2016,TV,AMERICA TV ,200000,AMERICA TV SA,ECOPARQUE
09/10/2016,TV,AMERICA TV ,1006236,AMERICA TV SA,ECOPARQUE
09/10/2016,MEDIOS GRAFICOS,PERFIL,122840.64,EDITORIAL PERFIL S.A.,ECOPARQUE
09/10/2016,MEDIOS GRAFICOS,LA NACION,493692.87,LA NACION S.A. ,ECOPARQUE
09/11/2016,MEDIOS GRAFICOS,CLARIN,1082715.74,ARTE GRAFICO EDITORIAL ARGENTINO SA,ECOPARQUE
09/11/2016,MEDIOS GRAFICOS,PAGINA 12,188973.3,EDITORIAL LA PAGINA S.A.,ECOPARQUE
09/11/2016,MEDIOS GRAFICOS,POPULAR,392120.34,IMPREBA S.A.,ECOPARQUE
09/11/2016,MEDIOS GRAFICOS,PERFIL,245544.04,EDITORIAL PERFIL S.A.,DIA DEL MAESTRO
09/11/2016,TV,CANAL 13,1470150,ARTE RADIOTELEVISIVO ARGENTINO S.A.,ECOPARQUE
09/11/2016,MEDIOS GRAFICOS,LA NACION,676291.6,LA NACION S.A. ,DIA DEL MAESTRO
09/12/2016,MEDIOS GRAFICOS,COMUNAS,10000,MARCOGLIESE RODRIGO FERNANDO,VOS LO HACES
09/12/2016,VIA PUBLICA,Sextuples,57849.9975,PINTA BAIRES SRL,BAFICI
09/12/2016,TV,CANAL 13,242000,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/13/2016,MEDIOS GRAFICOS,GENTE,114260.3,EDITORIAL ATLANTIDA SA,ECOPARQUE
09/13/2016,MEDIOS GRAFICOS,CLARIN,725699.54,ARTE GRAFICO EDITORIAL ARGENTINO SA,SAME
09/13/2016,VIA PUBLICA,Lunetas Colectivos,242000,UMBRA S.A.,PARTICIPACION CIUDADANA
09/13/2016,VIA PUBLICA,Gdes. Formatos,323728,ATACAMA SA,ADULTOS MAYORES
09/13/2016,TV,FOX SPORT,127413,FOX SPORTS,ECOPARQUE
09/13/2016,MEDIOS GRAFICOS,HOORNIK,39780,JORGELINA LORENA BOTTARO,VOS LO HACES
09/13/2016,MEDIOS GRAFICOS,CARAS,58552.64,EDITORIAL PERFIL S.A.,ECOPARQUE
09/14/2016,MEDIOS GRAFICOS,CLARIN,7475,ARTE GRAFICO EDITORIAL ARGENTINO SA,NOCHE DE LOS TEATROS
09/14/2016,MEDIOS GRAFICOS,MIA,18453.78,EDITORIAL PERFIL S.A.,ECOPARQUE
09/14/2016,MEDIOS GRAFICOS,PRONTO,92820,PRODUCCIONES PUBLIEXPRRES SA,ECOPARQUE
09/15/2016,MEDIOS GRAFICOS,CLARIN,304905.48,ARTE GRAFICO EDITORIAL ARGENTINO SA,NOCHE DE LOS TEATROS
09/15/2016,MEDIOS GRAFICOS,PAGINA 12,49799.97,EDITORIAL LA PAGINA S.A.,DIA DEL MAESTRO
09/15/2016,VIA PUBLICA,Lunetas Colectivos,152460,BUENOS AIRES MOVIL SA,DISFRUTE
09/15/2016,VIA PUBLICA,Gdes. Formatos,167748,VIACART S.A.,DISFRUTE
09/15/2016,TV,AMERICA TV ,1859770,AMERICA TV SA,DISFRUTE
09/15/2016,MEDIOS GRAFICOS,EL ESTADISTA,12167.0105,ESECOM S.A.,DISFRUTE
09/15/2016,MEDIOS VECINALES/RADIO,RADIO LA TRIBU,15348.45,ASOCIACION CIVIL LA TRIBU,Inscripción 2016 Registro Medios Vecinales
09/15/2016,MEDIOS GRAFICOS,LA NACION,229021.97,LA NACION S.A. ,NOCHE DE LOS TEATROS
09/15/2016,RADIO,MITRE,330000,RADIO MITRE S.A.,ECOPARQUE
09/15/2016,MEDIOS GRAFICOS,NOTICIAS URBANAS,36771.88,PRODUCCIONES URBANAS SRL,CIUDAD EMERGENTE
09/16/2016,MEDIOS GRAFICOS,REVISTA PAPARAZZI,65243.2,EDITORIAL ATLANTIDA SA,ECOPARQUE
09/16/2016,VIA PUBLICA,Gdes. Formatos,139150,P+D IDEAS CREATIVAS SRL, Tango
09/16/2016,VIA PUBLICA,Sextuples,304678,E.M. SERVICIOS PUBLICITARIOS S.A.,ADULTOS MAYORES
09/16/2016,MEDIOS GRAFICOS,EL ECONOMISTA,19042.9155,ESECOM S.A.,ECOPARQUE
09/16/2016,TV,CANAL 9,1840903.68,TELEARTE SOCIEDAD ANÓNIMA EMPRESA DE RADIO Y TELEVISIÓN,DISFRUTE
09/16/2016,TV,TELEFE,661870,TELEVISION FEDERAL S.A.,AGENDA CULTURAL
09/16/2016,MEDIOS GRAFICOS,SABER VIVIR,79213.03,PRODUCCIONES PUBLIEXPRRES SA,ECOPARQUE
09/17/2016,WEB,www.clarin.com,217800,ARTE GRAFICO EDITORIAL ARGENTINO SA,NOCHE DE LOS TEATROS
09/17/2016,TV,AMERICA TV ,1445708,AMERICA TV SA,DISFRUTE
09/17/2016,MEDIOS GRAFICOS,NOTICIAS,59093.74,EDITORIAL PERFIL S.A.,ECOPARQUE
09/17/2016,WEB,www.infobae.com,108900,THX MEDIOS S.A.,NOCHE DE LOS TEATROS
09/17/2016,WEB,www.lanacion.com,17073.55,LA NACION S.A. ,NOCHE DE LOS TEATROS
09/18/2016,WEB,www.google.com,271527,GOOGLE,PROYECTO ECOPARTE
09/18/2016,TV,TELEFE,436810,TELEVISION FEDERAL S.A.,DISFRUTE
09/18/2016,TV,TELEFE,2229304,TELEVISION FEDERAL S.A.,DISFRUTE
09/19/2016,TV,Magazine,100000,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/20/2016,VIA PUBLICA,Gdes. Formatos,352957,PUBLICIDAD SARMIENTO SOCIEDAD ANONIMA,DISFRUTE
09/20/2016,MEDIOS GRAFICOS,CAMPUS,20000,SOCIAL VOICE S.A.,ECOPARQUE
09/21/2016,RADIO,CONTINENTAL,174693.75,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,DISFRUTE
09/21/2016,RADIO,DEL PLATA,39930,RADIODIFUSORA DEL PLATA SA,DISFRUTE
09/21/2016,RADIO,MEGA,50729.25,RADIODIFUSORA DEL PLATA SA,DISFRUTE
09/21/2016,RADIO,FM BLUE 100.7,40162.32,RADIO LIBERTAD SA ,DISFRUTE
09/21/2016,TV,CANAL 26,1013987.74,EVENTOS PRODUCCIONES SA,DISFRUTE
09/21/2016,RADIO,Los 40 principales,114599.1,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,DISFRUTE
09/21/2016,VIA PUBLICA,Gdes. Formatos,141570,S&C CONSTRUCCIONES Y SERVICIOS SRL,ADULTOS MAYORES
09/21/2016,VIA PUBLICA,Sextuples,181500,VISIVA ARGENTINA S.A.,DISFRUTE
09/21/2016,VIA PUBLICA,Gdes. Formatos,186340,COMMEDIA S.A,DISFRUTE
09/21/2016,VIA PUBLICA,Gdes. Formatos,191906,Percepción Medios y Comunicación S.A.,DISFRUTE
09/21/2016,TV,AMERICA 24,1226921.85,AMERICA TV SA,DISFRUTE
09/21/2016,TV,CN23,61582.95,BALKBRUG S.A.,DISFRUTE
09/21/2016,RADIO,FM RADIO DISNEY 94.3,32147.28,DIFUSORA BAIRES SOCIEDAD ANONIMA,DISFRUTE
09/21/2016,RADIO,ASPEN,57172.5,IMC RADIOS S.A.,DISFRUTE
09/21/2016,RADIO,RADIO 10,77591.25,VOTIONIS S.A.,VERIFICACIÓN TÉCNICA VEHICULAR 2016
09/21/2016,RADIO,FM VALE FM 97.5,79860,RADIO PRODUCTORA 2000 S.A.,DISFRUTE
09/21/2016,RADIO,METRO,114345,RADIODIFUSORA METRO S.A. ,DISFRUTE
09/21/2016,RADIO,FM 92.1 Vorterix,122467.49,VORTERIX SA,DISFRUTE
09/21/2016,RADIO,POP,125779.5,VOTIONIS S.A.,DISFRUTE
09/21/2016,RADIO,AM BELGRANO  La 950 ,153839.4,RADIO LIBERTAD SA /FOUR EMOTION SRL,DISFRUTE
09/21/2016,RADIO,LA RED,227383.2,RED CELESTE Y BLANCA SA,DISFRUTE
09/21/2016,TV,C5N,1046287,TELEPIU SA,DISFRUTE
09/21/2016,MEDIOS GRAFICOS,MIA,18453.78,EDITORIAL PERFIL S.A.,DISFRUTE
09/21/2016,TV,CANAL 13,1790195,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/21/2016,TV,CANAL 13,1923900,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/21/2016,TV,CANAL 13,2608760,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/21/2016,TV,TN,996986.76,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/21/2016,TV,TELEFE,1540267.08,TELEVISION FEDERAL S.A.,DISFRUTE
09/21/2016,TV,TELEFE,1934944.88,TELEVISION FEDERAL S.A.,DISFRUTE
09/21/2016,TV,TELEFE,2452234.4,TELEVISION FEDERAL S.A.,DISFRUTE
09/21/2016,MEDIOS GRAFICOS,PRONTO,92820,PRODUCCIONES PUBLIEXPRRES SA,CIUDAD EMERGENTE
09/21/2016,RADIO,MITRE,206910,RADIO MITRE S.A.,DISFRUTE
09/21/2016,RADIO,FM 100,293122.5,RADIO MITRE S.A.,DISFRUTE
09/21/2016,TV,CRÓNICA TV,615779.16,ALTA DENSIDAD SRL,DISFRUTE
09/21/2016,TV,TV PUBLICA,238310.23,RADIO Y TELEVISION ARGENTINA S.E.,DISFRUTE
09/21/2016,TV,360 TV,89540,ELECTROINGENIERIA SA,DISFRUTE
09/22/2016,TV,Animal Planet,55808.49,GRAN TV SA,DISFRUTE 
09/22/2016,VIA PUBLICA,Gdes. Formatos,177991,E.M. SERVICIOS PUBLICITARIOS S.A.,DISFRUTE
09/22/2016,RADIO,RQP,27769.5,RQP SA,DISFRUTE
09/22/2016,RADIO,ROCK AND POP,128066.4,RADIODIFUSORA BUENOS AIRES S.A.,DISFRUTE
09/22/2016,TV,CANAL 13,1941324,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/22/2016,TV,CANAL 13,2123550,ARTE RADIOTELEVISIVO ARGENTINO S.A.,DISFRUTE
09/22/2016,TV,TELEFE,1528665.6,TELEVISION FEDERAL S.A.,DISFRUTE
09/22/2016,MEDIOS GRAFICOS,NOTICIAS URBANAS,36771.88,PRODUCCIONES URBANAS SRL,CIUDAD EMERGENTE
09/23/2016,TV,Discovery Channel,165845.99,GRAN TV SA,ECOPARQUE
09/23/2016,TV,Discovery Home & Health,85123.5,GRAN TV SA,DISFRUTE
09/23/2016,TV,Discovery ID,61288.92,GRAN TV SA,DISFRUTE
09/23/2016,TV,Studio Universal ,117321.6,IMAGEN SATELITAL SA,DISFRUTE
09/23/2016,TV,UNIVERSAL CHANNEL,171289.54,IMAGEN SATELITAL SA,DISFRUTE
09/23/2016,TV,CINECANAL,197754.16,FOX LATIN AMERICAN CHANNEL S.R.L,DISFRUTE
09/23/2016,TV,FX,124664.17,FOX LATIN AMERICAN CHANNEL S.R.L,DISFRUTE
09/23/2016,TV,The Filme Zone,95925.07,FOX LATIN AMERICAN CHANNEL S.R.L,DISFRUTE
09/23/2016,VIA PUBLICA,Grafittis ecológicos,242000,JUAN IGNACIO CHARRO Y MANUEL FARIÑA,DISFRUTE
09/23/2016,VIA PUBLICA,Gdes. Formatos,269865,LATIN OUTDOOR S.A.,DISFRUTE
09/23/2016,TV,AXN,166515.36,SONY PICTURES RELEASING ARGENTINA SRL,DISFRUTE
09/23/2016,TV,DirecTv Sports,41062.56,DIRECTV ARGENTINA S.A. ,DISFRUTE
09/23/2016,TV,ESPN ,310147.2,ESPN SUR S.R.L.,ECOPARQUE
09/23/2016,TV,FOX SPORT,231514.62,FOX SPORTS,DISFRUTE
09/23/2016,TV,SONY,67425.98,SONY PICTURES RELEASING ARGENTINA SRL,DISFRUTE
09/23/2016,TV,TyC Sports,219978,TELE RED IMAGEN S.A ,DISFRUTE
09/23/2016,RADIO,FM Touche 93.5,8505,BEAR Producciones – FM Touché 93.5,DISFRUTE
09/23/2016,RADIO,FM 89.90 RCV,56301.3,ENDEMOL ARGENTINA S.A.,DISFRUTE
09/23/2016,MEDIOS GRAFICOS,EL ECONOMISTA,19042.9155,ESECOM S.A.,DISFRUTE
09/23/2016,MEDIOS VECINALES/RADIO,FM Resurrección 91.3,11511.45,RUSJAN MARCO ARIEL,Disfrute
09/23/2016,TV,Fox,439750.69,FOX LATIN AMERICAN CHANNEL S.R.L ,DISFRUTE
09/23/2016,TV,TELEFE,661870,TELEVISION FEDERAL S.A.,AGENDA CULTURAL
09/23/2016,MEDIOS GRAFICOS,BUENAS IDEAS,69460.3,PRODUCCIONES PUBLIEXPRRES SA,DISFRUTE
09/23/2016,MEDIOS GRAFICOS,DIARIO DE LA SALUD,83963.42,PRODUCCIONES PUBLIEXPRRES SA,ECOPARQUE
09/24/2016,MEDIOS GRAFICOS,PERFIL,39573.22,EDITORIAL PERFIL S.A.,OPERATIVO FISCALIZACION AGIP
09/25/2016,MEDIOS GRAFICOS,CLARIN,1082715.74,ARTE GRAFICO EDITORIAL ARGENTINO SA,DISFRUTE
09/25/2016,MEDIOS GRAFICOS,PAGINA 12,188973.3,EDITORIAL LA PAGINA S.A.,DISFRUTE
09/25/2016,MEDIOS GRAFICOS,POPULAR,392120.344,IMPREBA S.A.,DISFRUTE
09/25/2016,VIA PUBLICA,Gdes. Formatos,298250,AD-POINT S.A.,DISFRUTE
09/25/2016,MEDIOS GRAFICOS,TIEMPO ARGENTINO,56375,COOPERATIVA DE TRABAJO POR MAS TIEMPO LTDA.,DISFRUTE
09/25/2016,MEDIOS GRAFICOS,CRONICA MATUTINA,423519.22,ALTA DENSIDAD SRL,DISFRUTE
09/25/2016,MEDIOS GRAFICOS,PERFIL,147313.44,EDITORIAL PERFIL S.A.,DISFRUTE
09/25/2016,MEDIOS GRAFICOS,LA NACION,676291.6,LA NACION S.A. ,DISFRUTE
09/25/2016,MEDIOS GRAFICOS,LA NACION REVISTA LNR,676291.6,LA NACION S.A. ,DISFRUTE
09/26/2016,VIA PUBLICA,Carteleras dobles,133807.03,CARLOS A. GIROLA Y ASOCIADOS S.R.L.,CAMPEONATO FEDERAL DEL ASADO
09/26/2016,VIA PUBLICA,Gdes. Formatos,339405,DELFINO MAGNUS S.R.L.,DISFRUTE
